source;name;dest
1_WNP2ZbGCTMB799wehG2aIhHRJamoz3dsBADmF4pBtM;cms-75-children-who-have-dental-decay-or-cavities.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS75v9&showresulttype=Measure
1_WNP2ZbGCTMB799wehG2aIhHRJamoz3dsBADmF4pBtM;cms-75-children-who-have-dental-decay-or-cavities.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS75v10&showresulttype=Measure
1_WNP2ZbGCTMB799wehG2aIhHRJamoz3dsBADmF4pBtM;cms-75-children-who-have-dental-decay-or-cavities.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms075v10
1tF-Tk_-m1MKjLwr0A48YUO1QRDN6Y6Yu_JPedO_z30w;scheduling.md;https://system/?func=scheduler#Now
14SymYu791BCeUA6ZjZIKVrpsnRRZAc4NgmMyXzrH_-U;cms-66-functional-status-assessment-for-total-knee-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS66v8&showresulttype=Measure
14SymYu791BCeUA6ZjZIKVrpsnRRZAc4NgmMyXzrH_-U;cms-66-functional-status-assessment-for-total-knee-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS66v9&showresulttype=Measure
14SymYu791BCeUA6ZjZIKVrpsnRRZAc4NgmMyXzrH_-U;cms-66-functional-status-assessment-for-total-knee-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS66v10&showresulttype=Measure
14SymYu791BCeUA6ZjZIKVrpsnRRZAc4NgmMyXzrH_-U;cms-66-functional-status-assessment-for-total-knee-replacement.md;https://ecqi.healthit.gov/glossary/pro
14SymYu791BCeUA6ZjZIKVrpsnRRZAc4NgmMyXzrH_-U;cms-66-functional-status-assessment-for-total-knee-replacement.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms066v10
1zsmUhaStIR7e8aV0jUDZy6Jt0bTTxA5apQtrmCHPu4U;cms-56-functional-status-assessment-for-total-hip-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS56v8&showresulttype=Measure
1zsmUhaStIR7e8aV0jUDZy6Jt0bTTxA5apQtrmCHPu4U;cms-56-functional-status-assessment-for-total-hip-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS56v9&showresulttype=Measure
1zsmUhaStIR7e8aV0jUDZy6Jt0bTTxA5apQtrmCHPu4U;cms-56-functional-status-assessment-for-total-hip-replacement.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS56v10&showresulttype=Measure
1zsmUhaStIR7e8aV0jUDZy6Jt0bTTxA5apQtrmCHPu4U;cms-56-functional-status-assessment-for-total-hip-replacement.md;https://ecqi.healthit.gov/glossary/pro
1zsmUhaStIR7e8aV0jUDZy6Jt0bTTxA5apQtrmCHPu4U;cms-56-functional-status-assessment-for-total-hip-replacement.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms056v10
1ePGYBX1dZP8WII9Ti84hz9yv5tuz6ruiUlwSSfoot8Y;cms-22-preventive-care-and-screening-screening-for-high-blood-pressure-and-follow-up-documented.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&name=RXDBmain&showresult=CMS22v8&showresulttype=Measure
1ePGYBX1dZP8WII9Ti84hz9yv5tuz6ruiUlwSSfoot8Y;cms-22-preventive-care-and-screening-screening-for-high-blood-pressure-and-follow-up-documented.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&name=RXDBmain&showresult=CMS22v9&showresulttype=Measure
1ePGYBX1dZP8WII9Ti84hz9yv5tuz6ruiUlwSSfoot8Y;cms-22-preventive-care-and-screening-screening-for-high-blood-pressure-and-follow-up-documented.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&name=RXDBmain&showresult=CMS22v10&showresulttype=Measure
1ePGYBX1dZP8WII9Ti84hz9yv5tuz6ruiUlwSSfoot8Y;cms-22-preventive-care-and-screening-screening-for-high-blood-pressure-and-follow-up-documented.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms022v10
1SaJKu9Mehk1e5lJ_qiV0TMPqdkT9C_nyvPw27Kv-L8c;cms-2-preventive-care-and-screening-screening-for-depression-and-follow-up-plan.md;https://medicalcodify.com/eh/webchart.cgi?f=layoutnouser&func=&name=RXDBmain&showresult=CMS2v9&showresulttype=Measure&module=&tabmodule=
1SaJKu9Mehk1e5lJ_qiV0TMPqdkT9C_nyvPw27Kv-L8c;cms-2-preventive-care-and-screening-screening-for-depression-and-follow-up-plan.md;https://medicalcodify.com/eh/webchart.cgi?f=layoutnouser&func=&name=RXDBmain&showresult=CMS2v10&showresulttype=Measure&module=&tabmodule=&searchterm=CMS2
1SaJKu9Mehk1e5lJ_qiV0TMPqdkT9C_nyvPw27Kv-L8c;cms-2-preventive-care-and-screening-screening-for-depression-and-follow-up-plan.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&name=RXDBmain&showresult=CMS2v11&showresulttype=Measure&module=&tabmodule=&searchterm=cms2
1SaJKu9Mehk1e5lJ_qiV0TMPqdkT9C_nyvPw27Kv-L8c;cms-2-preventive-care-and-screening-screening-for-depression-and-follow-up-plan.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms002v11
1frOmVEMtMqMmrc_ztH4hM1mlEYzvgyrNU4qZZjuW9LU;cms-347-statin-therapy-for-the-prevention-and-treatment-of-cardiovascular-disease.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS347v3&showresulttype=Measure
1frOmVEMtMqMmrc_ztH4hM1mlEYzvgyrNU4qZZjuW9LU;cms-347-statin-therapy-for-the-prevention-and-treatment-of-cardiovascular-disease.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS347v4&showresulttype=Measure
1frOmVEMtMqMmrc_ztH4hM1mlEYzvgyrNU4qZZjuW9LU;cms-347-statin-therapy-for-the-prevention-and-treatment-of-cardiovascular-disease.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS347v5&showresulttype=Measure
1frOmVEMtMqMmrc_ztH4hM1mlEYzvgyrNU4qZZjuW9LU;cms-347-statin-therapy-for-the-prevention-and-treatment-of-cardiovascular-disease.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms347v5
1HCEqw0M2GLLrCTZ1Jzg5RL_FacpXa3n74cRLt2yxlmY;cms-177-child-and-adolescent-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS177v8&showresulttype=Measure
1HCEqw0M2GLLrCTZ1Jzg5RL_FacpXa3n74cRLt2yxlmY;cms-177-child-and-adolescent-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS177v9&showresulttype=Measure
1HCEqw0M2GLLrCTZ1Jzg5RL_FacpXa3n74cRLt2yxlmY;cms-177-child-and-adolescent-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS177v10&showresulttype=Measure
1HCEqw0M2GLLrCTZ1Jzg5RL_FacpXa3n74cRLt2yxlmY;cms-177-child-and-adolescent-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms177v10
1XwNvJ7ebSrbOOgbbpqhpcV18eyKUCssMCmpdZPFCwzk;cms-161-adult-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS161v8&showresulttype=Measure
1XwNvJ7ebSrbOOgbbpqhpcV18eyKUCssMCmpdZPFCwzk;cms-161-adult-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS161v9&showresulttype=Measure
1XwNvJ7ebSrbOOgbbpqhpcV18eyKUCssMCmpdZPFCwzk;cms-161-adult-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS161v10&showresulttype=Measure
1XwNvJ7ebSrbOOgbbpqhpcV18eyKUCssMCmpdZPFCwzk;cms-161-adult-major-depressive-disorder-mdd-suicide-risk-assessment.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms161v10
1Jo1ZcIJ0Gs1sWISKJO8secJ2N3RU04thYDjzgnW8ab0;cms-159-depression-remission-at-twelve-months.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS159v8&showresulttype=Measure
1Jo1ZcIJ0Gs1sWISKJO8secJ2N3RU04thYDjzgnW8ab0;cms-159-depression-remission-at-twelve-months.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS159v9&showresulttype=Measure
1Jo1ZcIJ0Gs1sWISKJO8secJ2N3RU04thYDjzgnW8ab0;cms-159-depression-remission-at-twelve-months.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS159v10&showresulttype=Measure
1Jo1ZcIJ0Gs1sWISKJO8secJ2N3RU04thYDjzgnW8ab0;cms-159-depression-remission-at-twelve-months.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms159v10
1a9n5XA6aPjLrwt2fhXl5ZSTSnCOIqQgKNn6sA3btXGA;cms-157-oncology-medical-and-radiation-pain-intensity-quantified.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS157v8&showresulttype=Measure
1a9n5XA6aPjLrwt2fhXl5ZSTSnCOIqQgKNn6sA3btXGA;cms-157-oncology-medical-and-radiation-pain-intensity-quantified.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS157v9&showresulttype=Measure
1a9n5XA6aPjLrwt2fhXl5ZSTSnCOIqQgKNn6sA3btXGA;cms-157-oncology-medical-and-radiation-pain-intensity-quantified.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS157v10&showresulttype=Measure
1a9n5XA6aPjLrwt2fhXl5ZSTSnCOIqQgKNn6sA3btXGA;cms-157-oncology-medical-and-radiation-pain-intensity-quantified.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms157v10
1U__PxyFngT3WIb7xckii8CbTT6jK_sK79vdIg9LpUt4;cms-149-dementia-cognitive-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS149v8&showresulttype=Measure
1U__PxyFngT3WIb7xckii8CbTT6jK_sK79vdIg9LpUt4;cms-149-dementia-cognitive-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS149v9&showresulttype=Measure
1U__PxyFngT3WIb7xckii8CbTT6jK_sK79vdIg9LpUt4;cms-149-dementia-cognitive-assessment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS149v10&showresulttype=Measure
1U__PxyFngT3WIb7xckii8CbTT6jK_sK79vdIg9LpUt4;cms-149-dementia-cognitive-assessment.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms149v10
1tOaKesGwQOjB8Ap2oYlfMvI2sWfS-ONQuvPyBb5jCbc;cms-143-primary-open-angle-glaucoma-poag-optic-nerve-evaluation.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS143v8&showresulttype=Measure
1tOaKesGwQOjB8Ap2oYlfMvI2sWfS-ONQuvPyBb5jCbc;cms-143-primary-open-angle-glaucoma-poag-optic-nerve-evaluation.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS143v9&showresulttype=Measure
1tOaKesGwQOjB8Ap2oYlfMvI2sWfS-ONQuvPyBb5jCbc;cms-143-primary-open-angle-glaucoma-poag-optic-nerve-evaluation.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS143v10&showresulttype=Measure
1tOaKesGwQOjB8Ap2oYlfMvI2sWfS-ONQuvPyBb5jCbc;cms-143-primary-open-angle-glaucoma-poag-optic-nerve-evaluation.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms143v10
1hZk611fsSe3YlJaMUWzYn0T3aaNCB8FVMkykoD2uKxA;cms-142-diabetic-retinopathy-communication-with-the-physician-managing-ongoing-diabetes-care.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS142v8&showresulttype=Measure
1hZk611fsSe3YlJaMUWzYn0T3aaNCB8FVMkykoD2uKxA;cms-142-diabetic-retinopathy-communication-with-the-physician-managing-ongoing-diabetes-care.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS142v9&showresulttype=Measure
1hZk611fsSe3YlJaMUWzYn0T3aaNCB8FVMkykoD2uKxA;cms-142-diabetic-retinopathy-communication-with-the-physician-managing-ongoing-diabetes-care.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS142v10&showresulttype=Measure
1hZk611fsSe3YlJaMUWzYn0T3aaNCB8FVMkykoD2uKxA;cms-142-diabetic-retinopathy-communication-with-the-physician-managing-ongoing-diabetes-care.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms142v10
1OMZEtOiKag63xhZX7gZ60Kp8E_9MHAiDpI_9Epz-rK4;cms-137-initiation-and-engagement-of-alcohol-and-other-drug-dependence-treatment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS137v8&showresulttype=Measure
1OMZEtOiKag63xhZX7gZ60Kp8E_9MHAiDpI_9Epz-rK4;cms-137-initiation-and-engagement-of-alcohol-and-other-drug-dependence-treatment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS137v9&showresulttype=Measure
1OMZEtOiKag63xhZX7gZ60Kp8E_9MHAiDpI_9Epz-rK4;cms-137-initiation-and-engagement-of-alcohol-and-other-drug-dependence-treatment.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS137v10&showresulttype=Measure
1OMZEtOiKag63xhZX7gZ60Kp8E_9MHAiDpI_9Epz-rK4;cms-137-initiation-and-engagement-of-alcohol-and-other-drug-dependence-treatment.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms137v10
1w4VbzocSetahRwg8L0i1saJYqZLjfNnoq4pruRq-1cE;cms-134-diabetes-medical-attention-for-nephropathy.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS134v8&showresulttype=Measure
1w4VbzocSetahRwg8L0i1saJYqZLjfNnoq4pruRq-1cE;cms-134-diabetes-medical-attention-for-nephropathy.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS134v9&showresulttype=Measure
1w4VbzocSetahRwg8L0i1saJYqZLjfNnoq4pruRq-1cE;cms-134-diabetes-medical-attention-for-nephropathy.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS134v10&showresulttype=Measure
1w4VbzocSetahRwg8L0i1saJYqZLjfNnoq4pruRq-1cE;cms-134-diabetes-medical-attention-for-nephropathy.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms134v10
1uyzFO8FwjOJb8-ixYtKd94iuVcu4wwwIhvkIO5Fybw4;cms-129-prostate-cancer-avoidance-of-overuse-of-bone-scan-for-staging-low-risk-prostate-cancer-patients.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS129v9&showresulttype=Measure
1uyzFO8FwjOJb8-ixYtKd94iuVcu4wwwIhvkIO5Fybw4;cms-129-prostate-cancer-avoidance-of-overuse-of-bone-scan-for-staging-low-risk-prostate-cancer-patients.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS129v10&showresulttype=Measure
1uyzFO8FwjOJb8-ixYtKd94iuVcu4wwwIhvkIO5Fybw4;cms-129-prostate-cancer-avoidance-of-overuse-of-bone-scan-for-staging-low-risk-prostate-cancer-patients.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS129v11&showresulttype=Measure
1uyzFO8FwjOJb8-ixYtKd94iuVcu4wwwIhvkIO5Fybw4;cms-129-prostate-cancer-avoidance-of-overuse-of-bone-scan-for-staging-low-risk-prostate-cancer-patients.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms129v11
1cQ6E7ZtZO3gwdq3EZAJTkQNSLOGgnuyUPaXz_voXwb8;cms-133-cataracts-20-40-or-better-visual-acuity-within-90-days-following-cataract-surgery.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS133v8&showresulttype=Measure
1cQ6E7ZtZO3gwdq3EZAJTkQNSLOGgnuyUPaXz_voXwb8;cms-133-cataracts-20-40-or-better-visual-acuity-within-90-days-following-cataract-surgery.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS133v9&showresulttype=Measure
1cQ6E7ZtZO3gwdq3EZAJTkQNSLOGgnuyUPaXz_voXwb8;cms-133-cataracts-20-40-or-better-visual-acuity-within-90-days-following-cataract-surgery.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS133v10&showresulttype=Measure
1cQ6E7ZtZO3gwdq3EZAJTkQNSLOGgnuyUPaXz_voXwb8;cms-133-cataracts-20-40-or-better-visual-acuity-within-90-days-following-cataract-surgery.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms133v10
1FuuAMczkTt8tFHJuRu6eIdGj_lbbafeyahIjsQ9QzWE;cms-128-anti-depressant-medication-management.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS128v8&showresulttype=Measure
1FuuAMczkTt8tFHJuRu6eIdGj_lbbafeyahIjsQ9QzWE;cms-128-anti-depressant-medication-management.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS128v9&showresulttype=Measure
1FuuAMczkTt8tFHJuRu6eIdGj_lbbafeyahIjsQ9QzWE;cms-128-anti-depressant-medication-management.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&showresult=CMS128v10&showresulttype=Measure
1FuuAMczkTt8tFHJuRu6eIdGj_lbbafeyahIjsQ9QzWE;cms-128-anti-depressant-medication-management.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms128v10
1w1nSG7trWKy56aGj6P6YIPjsxywmUKlXmAMhL7Fx5rc;cms-165-controlling-high-blood-pressure.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS165v8&showresulttype=Measure
1w1nSG7trWKy56aGj6P6YIPjsxywmUKlXmAMhL7Fx5rc;cms-165-controlling-high-blood-pressure.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS165v9&showresulttype=Measure
1w1nSG7trWKy56aGj6P6YIPjsxywmUKlXmAMhL7Fx5rc;cms-165-controlling-high-blood-pressure.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS165v10&showresulttype=Measure
1w1nSG7trWKy56aGj6P6YIPjsxywmUKlXmAMhL7Fx5rc;cms-165-controlling-high-blood-pressure.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms165v10
1H4Ws_OMCIM-x7QICksd0M1RbYz9CVRKgvNUb05tJhKA;cms-138-preventive-care-and-screening-tobacco-use-screening-and-cessation-intervention.md;https://medicalcodify.com/eh/?f=layoutnouser&func&name=RXDBmain&module&tabmodule&searchterm=CMS138&Submit=Search&icd9search=0&icd10search=0&icd10pcssearch=0&snomedsearch=0&loincsearch=0&labcorpsearch=0&questsearch=0&rxnormsearch=0&hcpcssearch=0&ndcsearch=0&cvxsearch=0&vissearch=0&vssearch=0&meassearch=1&pcssearch=1&fdbsearch=1&fdbnamesearch=1&fullsearch&flowsheet
1iVu3t8PXQJaOCVJxF_QkLFMSP9XKtB28xuuOjt7D0_M;cms-156-use-of-high-risk-medications-in-the-elderly.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS156v8&showresulttype=Measure
1iVu3t8PXQJaOCVJxF_QkLFMSP9XKtB28xuuOjt7D0_M;cms-156-use-of-high-risk-medications-in-the-elderly.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS156v9&showresulttype=Measure
1iVu3t8PXQJaOCVJxF_QkLFMSP9XKtB28xuuOjt7D0_M;cms-156-use-of-high-risk-medications-in-the-elderly.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS156v10&showresulttype=Measure
1iVu3t8PXQJaOCVJxF_QkLFMSP9XKtB28xuuOjt7D0_M;cms-156-use-of-high-risk-medications-in-the-elderly.md;https://ecqi.healthit.gov/glossary/denominator
1iVu3t8PXQJaOCVJxF_QkLFMSP9XKtB28xuuOjt7D0_M;cms-156-use-of-high-risk-medications-in-the-elderly.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms156v10
16MSfEVz-mIPYXPO6WmJLb4YaaK3wDrD3cQ3qYkZ0N6A;cms-155-weight-assessment-and-counseling-for-nutrition-and-physical-activity-for-children-and-adolescents.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS155v8&showresulttype=Measure
16MSfEVz-mIPYXPO6WmJLb4YaaK3wDrD3cQ3qYkZ0N6A;cms-155-weight-assessment-and-counseling-for-nutrition-and-physical-activity-for-children-and-adolescents.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS155v9&showresulttype=Measure
16MSfEVz-mIPYXPO6WmJLb4YaaK3wDrD3cQ3qYkZ0N6A;cms-155-weight-assessment-and-counseling-for-nutrition-and-physical-activity-for-children-and-adolescents.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS155v10&showresulttype=Measure
16MSfEVz-mIPYXPO6WmJLb4YaaK3wDrD3cQ3qYkZ0N6A;cms-155-weight-assessment-and-counseling-for-nutrition-and-physical-activity-for-children-and-adolescents.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms155v10
1W0FANlgAIXUMqpKPJK6j0CUcGtHkY_-tbJsNQ_RkkcQ;cms-154-appropriate-treatment-for-children-with-upper-respiratory-infection-uri.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS154v8&showresulttype=Measure
1W0FANlgAIXUMqpKPJK6j0CUcGtHkY_-tbJsNQ_RkkcQ;cms-154-appropriate-treatment-for-children-with-upper-respiratory-infection-uri.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS154v9&showresulttype=Measure
1W0FANlgAIXUMqpKPJK6j0CUcGtHkY_-tbJsNQ_RkkcQ;cms-154-appropriate-treatment-for-children-with-upper-respiratory-infection-uri.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS154v10&showresulttype=Measure
1W0FANlgAIXUMqpKPJK6j0CUcGtHkY_-tbJsNQ_RkkcQ;cms-154-appropriate-treatment-for-children-with-upper-respiratory-infection-uri.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms154v10
1d5dB2sKPtEjM_K06wTghV8MN4HR1rpmu9yfIvqgoEIs;cms-153-chlamydia-screening-for-women.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS153v8&showresulttype=Measure
1d5dB2sKPtEjM_K06wTghV8MN4HR1rpmu9yfIvqgoEIs;cms-153-chlamydia-screening-for-women.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS153v9&showresulttype=Measure
1d5dB2sKPtEjM_K06wTghV8MN4HR1rpmu9yfIvqgoEIs;cms-153-chlamydia-screening-for-women.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS153v10&showresulttype=Measure
1d5dB2sKPtEjM_K06wTghV8MN4HR1rpmu9yfIvqgoEIs;cms-153-chlamydia-screening-for-women.md;gdoc:17At0A9fBSekiKBKyzhJeCmj9D1qV4PI_pVErgnroP_c
1d5dB2sKPtEjM_K06wTghV8MN4HR1rpmu9yfIvqgoEIs;cms-153-chlamydia-screening-for-women.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms153v10
1bktV0BYSKkWBzLv0AMyxNlGX_3BH4lXBMzqSjQk7WQ8;cms-147-preventive-care-and-screening-influenza-immunization.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS147v9&showresulttype=Measure
1bktV0BYSKkWBzLv0AMyxNlGX_3BH4lXBMzqSjQk7WQ8;cms-147-preventive-care-and-screening-influenza-immunization.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS147v10&showresulttype=Measure
1bktV0BYSKkWBzLv0AMyxNlGX_3BH4lXBMzqSjQk7WQ8;cms-147-preventive-care-and-screening-influenza-immunization.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS147v11&showresulttype=Measure
1bktV0BYSKkWBzLv0AMyxNlGX_3BH4lXBMzqSjQk7WQ8;cms-147-preventive-care-and-screening-influenza-immunization.md;https://ecqi.healthit.gov/ecqm/ep/2022/cms147v11
1OtPnt5NR98PeeONo8zG0IQGrG7_VTz0GG05zk7UPNic;cms-146-appropriate-testing-for-children-with-pharyngitis.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS146v8&showresulttype=Measure
1OtPnt5NR98PeeONo8zG0IQGrG7_VTz0GG05zk7UPNic;cms-146-appropriate-testing-for-children-with-pharyngitis.md;https://medicalcodify.com/eh/?f=layoutnouser&func=&module=&tabmodule=&name=RXDBmain&searchterm=cms2&showresult=CMS146v9&showresulttype=Measure
