filePath;mtime;id;type;event
/functions/quality-of-care/measures/improvement-activities-measures/2019-improvement-activities/bmh-10-completion-of-collaborative-care-management-training-program.md;1660656845711;1K3GNql1BX7DW5zwok31Dvb4R70WIwwmHrY4zhFOYSI0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2019-improvement-activities/be-24-financial-navigation-program.md;1660656845711;1IpJ9DhjK1gavyMQoV7q-_KPlfcAiUMr-dWbb50jFqdI;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2019-improvement-activities/ahe-7-comprehensive-eye-exams.md;1660656845711;1tkvB5yBrfJpbD-kickGvXtml11DdU0LztIsCsJogECU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-9-completion-of-the-ama-steps-forward-program.md;1660656846760;1-9z8MAEr2Ir9vjvRWO5_SdtkuUfJbV5p4mOv1RksAEo;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-8-use-of-patient-safety-tools.md;1660656846760;1Pjeh8x3cIqm7A2B2LLlrmZhke1E79Z-coRxQBrzEYOg;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-7-use-of-qcdr-data-for-ongoing-practice-assessment-and-improvements.md;1660656846760;1paoOm5OXD3MEGCt8r-PQEYZ5Jd-OPLgWuvu2JMGkBbg;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-6-consultation-of-the-prescription-drug-monitoring-program.md;1660656846760;1mAhBSisvHCBxBX1-Tf736vMlK11LbTtsGBIv-0iEJs8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-5-annual-registration-in-the-prescription-drug-monitoring-program.md;1660656846760;1a8VIyANjRZuFtrKt84cyvyzzr5m9qKKH1EsC6Gj0ZOc;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-4-administration-of-the-ahrq-survey-of-patient-safety-culture.md;1660656846760;1lriNLCP62tQRh1kYqbbtOCcwJS-mEd2j_d2dTVohfnE;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-30-pci-bleeding-campaign.md;1660656846760;1aNkKQqFYdNB0uTh8RC96vStGxXdS4644mTxV_x24gF4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-3-participate-in-ihi-training-forum-event-national-academy-of-medicine,-ahrq-team-stepps-or-other-similar-activity.md;1660656846760;1om70l5pC4Xd-3lf8kHuHNBYb4OkuVa38kMyf-2R0B3I;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-29-consulting-auc-using-clinical-decision-support-when-ordering-advanced.md;1660656846760;1lh9WJDKO6n_jofjt1b7NA8ALMcYEEr7LVi7J_S9gdss;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-28-completion-of-an-accredited-safety-or-quality-improvement-program.md;1660656846760;1kLDyLHjgKcskz4gdmvmRIhZ7BviTbOp36huUukFg0V4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-27-invasive-procedure-or-surgery-anticoagulation-medication-management.md;1660656846760;1H4V-7zWMBH0I5hpKrgkNt7LeDhKI-YeWOhocBbYlkBI;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-26-communication-of-unscheduled-visit-for-adverse-drug-event-and-nature-of-event.md;1660656846760;1mZEgHpEoUj0NBt1C3FrcdctLKOZZr51lUFg8wQvnhrU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-25-cost-display-for-laboratory-and-radiographic-orders.md;1660656846760;1cg9Con7c6Txy197OHZovd_qaRS6c8JaNDRbV6R3-UFU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-24-initiate-cdc-training-on-antibiotic-stewardship.md;1660656846760;1Zt9mCccJ2jc7eCnUy_Hgz_OINOSeOhhLx11ZLqn_Hyk;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-21-implementation-of-fall-screening-and-assessment-programs.md;1660656846760;1GQU6K0OpGc9Mo9S8Bt6ywQN6s8oJa9E9SbQhoJKnfXo;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-20-leadership-engagement-in-regular-guidance-and-demonstrated-commitment-for-implementing-practice-improvement-changes.md;1660656846760;1XJaIz-xHIJbNfDf0Jgdh1GIdXJYzKJGPGujFrCQxTCI;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-2-participation-in-moc-part-iv.md;1660656846760;1TNvvo_OLsZXxD3TZq4LlK2OHNV_oeVPvmkfFjou_qyc;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-19-implementation-of-formal-quality-improvement-methods,-practice-changes,-or-other-practice-improvement-processes.md;1660656846760;1Ks168BJn6m2SMUbB3tKUpGbluxd780aWFCPPbq2gzdU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-18-measurement-and-improvement-at-the-practice-and-panel-level.md;1660656846760;1aYCBEvN-Vdk7ZgWv7OkCCTOnJkiGpXbKTfVjnjOsaFo;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-17-implementation-of-analytic-capabilities-to-manage-total-cost-of-care-for-practice-population.md;1660656846760;1jzQHdtDlyEubKE4gVUnA0H6H-UoSrbbwEkdrfquOK6I;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-16-use-of-decision-support-and-standardized-treatment-protocols.md;1660656846760;1CTQj_4OThaRmK3M6IsVzTzEwoDhuy1R635WxIDo3hik;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-15-implementation-of-an-asp.md;1660656846760;1vG326yCjcL3n8aKuMNJ9Hn1Ya7CgoSTkkltYZyQNpoU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-14-participation-in-quality-improvement-initiatives.md;1660656846760;1QGzUvTYY9uw-9HZfepA6i0xWWoh6y7iiZO7p8Cg78YU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-13-participation-in-joint-commission-evaluation-initiative.md;1660656846760;1-N5tV9iyaB7v7DI0HqQFBvePIZWXAsmvU80Grg1mO8c;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-12-participation-in-private-payer-cpia.md;1660656846760;1qZAll0fRZQMFeKgOasa5Ll1ft_IAuJSVG37psolEk58;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-10-completion-of-training-and-receipt-of-approved-waiver-for-provision-opioid-medication-assisted-treatments.md;1660656846760;1ZTDXpMq4ui1ENOvtAmWca-hLbPYJi-S3AKfyl66HFy0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-1-participation-in-an-ahrq-listed-patient-safety-organization.md;1660656846760;1sLKjtuVqRzZXldr6YuRzGOTd7ICndIJIaSzld3cx0ng;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-9-participation-in-population-health-research.md;1660656846760;1384k_snZC5WvosnN0LHCAu5-TLHj_2h4ciaN36dvq0Y;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-6-use-of-toolsets-or-other-resources-to-close-healthcare-disparities-across-communities.md;1660656846760;1ItMLcQN5Tn-2om-WDb2vDBGfgnpVisATRfpzp8MUhLc;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-5-engagement-of-community-for-health-status-improvement.md;1660656846760;1_xjeN5G2bvWA_B6Wtaa704PpKIPfR_-p8ILCqdm05sA;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-21-advance-care-planning.md;1660656846760;1qdEPvQQznY4yW3MjLY8_25M4VehZOgGUKJFvn37v_ds;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-19-glycemic-screening-services.md;1660656846760;1q7esKo33sD5NLfGpULquOiy20ZPjfBnahEPH0YaZVoY;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-18-provide-clinical-community-linkages.md;1660656846760;16dkT5HTGBKqQJY8eXoZI0y8ko3JqgUPpMkSeSMHJvZ8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-17-participation-in-population-health-research.md;1660656846760;1dOhB5E8UNaECKEDJR1ZwL0isMZCSdEHuIcnyC7OAmhU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-16-implementation-of-medication-management-practice-improvements.md;1660656846760;1pKbCpH9nucRYJC7DkUduYtuRCDPJSUHFT1rMRztJu_M;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-15-implementation-of-episodic-care-management-practice-improvements.md;1660656846760;1WIMmSA6IAnjC6s1vw6Yd2ZfQ9Bg9TiLBduyAcwAwJho;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-14-implementation-of-methodologies-for-improvements-in-longitudinal-care-management-for-high-risk-patients.md;1660656846760;176-bgLFDRLW-GuYe4dKX1VgeRfFSXlOuBvIxz_0w4i4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-13-chronic-care-and-preventative-care-management-for-empaneled-patients.md;1660656846760;1le-_NZkzK_bBYchn7v2WUcRYosryUgpLDBeyHlh_Ays;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-12-population-empanelment.md;1660656846760;1k5oH1WGcmM1on-a0tAeV5yZLbj8L2qaEYAU83hRz1-4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-11-regular-review-practices-in-place-on-targeted-patient-population-needs.md;1660656846760;1kN85mqiwncMRvbJ0CA1_rXs-MvtZTXdlyfunAtdFVhI;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-10-use-of-qcdr-data-for-quality-improvement-such-as-comparative-analysis-reports-across-patient-populations.md;1660656846760;1ipUY_JhDpAVupF11P3IE9Db4prZFIP84A93x8gAZj2A;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/erp-1-participation-on-disaster-medical-assistance-team,-registered-for-6-months.md;1660656846760;1TH8wiTO1sTTHQqekvfFXPk2EUmfHfspaGzVI7UiwLMA;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/epa-5-participation-in-user-testing-of-the-quality-payment-program-website-https-qppcmsgov.md;1660656846760;1TIYGSfzDafLSI91HXnRxk3TD9glzY_4gsDBzTOZGZK0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/epa-4-additional-improvements-in-access-as-a-result-of-qin-qio-ta.md;1660656846760;1sj8ApUZJ56PoTskiKPBBHtxTbA7yMTiqkqUHK0fuMGo;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/epa-3-collection-and-use-of-patient-experience-and-satisfaction-data-on-access.md;1660656846760;1aCaF3MkETgC7c-esx_PL5qhptvQQgYJAUNxhQdwJemY;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/epa-2-use-of-telehealth-services-that-expand-practice-access.md;1660656846760;1AItULVTpRM4B-5o5xvsQ-7q_IhdY6sRCVtwmhcUt75A;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-9-implementation-of-practices-processes-for-developing-regular-individual-care-plans.md;1660656846760;1WL4cLXmukRX616QkWJCrK5FBgkLsgmOQ6Jn7YHpElNk;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-8-implementation-of-documentation-improvements-for-practice-process-improvements.md;1660656846760;15xY5e_Med4ieaB2h3muXWUPM3PYlHSz7GJl1X0FnNx4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-7-regular-training-in-care-coordination.md;1660656846760;123EvV_ti8DIBvPfVtqjpZ_DUXWvNnPNefC-TOqFoch0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-6-use-of-qcdr-to-promote-standard-practices,-tools-and-processes-in-practice-for-improvement-in-care-coordination.md;1660656846760;1Itv6jrGg1O3hHlVmi-FDNtdsztdVtBi_xThflKLo2uQ;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-5-cms-partner-in-patients-hospital-engagement-network.md;1660656846760;1I6gw0h_zhrHSC7KDRuSI3CxlgMfd42qWAZjLBbjUT9s;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-4-tcpi-participation.md;1660656846760;1Yh_1VeydU5_9Bc-tHskTRmCU4GIbSYSxzz3OxW6nkc0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-3-implementation-of-additional-activity-as-a-result-of-ta-for-improving-care-coordination.md;1660656846760;1bXd20Ves-0hwzHgddksCkf4yFocJoo4PRoQ6nO45u6c;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-2-implementation-of-improvements-that-contribute-to-more-timely-communication-of-test-results.md;1660656846760;17nTZZRqe8ofCm6bTCe4FAmPyZqREjkWRE7MwrZn_XOU;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-16-primary-care-physician-and-behavioral-health-bilateral-electronic-exchange-of-information-for-shared-patients.md;1660656846760;1LxXLwfac3ELRgwonRjyOhJuNjEQbyH0WkicGnYvwi28;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-15-psh-care-coordination.md;1660656846760;1LvK0sD2FZ8JRIvRNodH5JXsgdpBgsWZf4hgqeT-taMM;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-14-practice-improvements-that-engage-community-resources-to-support-patient-health-goals.md;1660656846760;1Hxs7f9GCBtt0Cj_mH5Nf8L5_QLnE0W8a-Or2Tfg8TQs;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-13-practice-improvements-for-bilateral-exchange-of-patient-information.md;1660656846760;1iCl2VuY77s7ruey2X61ziYnmMhsL9w4wI-KZBz0ElDg;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-12-care-coordination-agreements-that-promote-improvements-in-patient-tracking-across-settings.md;1660656846760;1cjeLFxh3nnUTHtGy9BTOXeU8ji8uqdDy8Z2u5kSv_tM;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-11-care-transition-standard-operational-improvements.md;1660656846760;1fBBZoVKj65j4pAZvv0Qc-ihM7uWVzUJCaoaMS_snMX0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-10-care-transition-documentation-practice-improvements.md;1660656846760;1w1e6ZoISoS0KU-eo4I6cCBO-8N6x86xqEmpve_GomOY;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-1-implementation-of-use-of-specialist-reports-back-to-referring-clinician-or-group-to-close-referral-loop.md;1660656846760;1l34fMYEZtUHVtzOqEiAs5ol22MOEbNX6eGpIYC2shKA;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-8-electronic-health-record-enhancements-for-bh-data-capture.md;1660656846760;1prwEQFANInsJgwjmp1c3zxO7rkUs8-fqJ1STBl6SRUQ;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-5-mdd-prevention-and-treatment-interventions.md;1660656846760;1oBwas7CFdFt3xhXr5Y1a9NqyalcR1vBaBrri7jN5wck;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-4-depression-screening.md;1660656846760;10ptzI8fTrowVdDWV1_tXy1HInqvnKjwxBVMASgDj0qs;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-3-unhealthy-alcohol-use.md;1660656846760;1d6IkzicJYpzFhNSx5YHAqFA2GuKmIlaqxA5ONHPb2r0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-2-tobacco-use.md;1660656846760;1PZGroEkAfZ9HnlstJYIaiqdtkMBLH8yBWWOMq0NvEaY;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-1-diabetes-screening.md;1660656846760;1OTz01USKEmyW--iK2VgT6YBaZH8RjkUuDLGH8-tPLYI;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-9-use-of-qcdr-patient-experience-data-to-inform-and-advance-improvements-in-beneficiary-engagement.md;1660656846760;1GdlE0R7E_rmuJzjesPftlvEXbJ1k9Ji4HfwLWtsly9M;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-8-participation-in-a-qcdr,-that-promotes-collaborative-learning-network-opportunities-that-are-interactive.md;1660656846760;1qMkrcRWeiGRDtj64PuT-a2jaoIxnHEblJNon5J6btnk;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-7-participation-in-a-qcdr,-that-promotes-use-of-patient-engagement-tools.md;1660656846760;1iq0qdKePDblc3KH_IB-mi9YQozyNfAZ0aTnETFZS0Mg;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-5-enhancements-regular-updates-to-practice-websites-tools-that-also-include-considerations-for-patients-with-cognitive-disabilities.md;1660656846760;182TznZvZsXHtpl2d3lM7Hmep8vbwyHUfWpBedkB3760;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-4-engagement-of-patients-through-implementation-of-improvements-in-patient-portal.md;1660656846760;1H4PkE0e1TAk9tFpwJKp6h80svnTj9xzdV5vphnZDzN8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-3-engagement-with-qin-qio-to-implement-self-management-training-programs.md;1660656846760;1-fqAMwYEz4o1hm0StnjrRGVTCmc1uhdUVscrM604G_o;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-23-integration-of-patient-coaching-practices-between-visits.md;1660656846760;1IePmbl3rEB2qp-rlPnXq-zmujVpGMrAYI0oqE2H1MA4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-22-improved-practices-that-engage-patients-pre-visit.md;1660656846760;1yVBGdT51nvzRmsylsXBldpcgyjMxG0sh7exJe59wXzk;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-21-improved-practices-that-disseminate-appropriate-self-management-materials.md;1660656846760;1ap8_kNFUzArgcno2mwgQBJ2R1CeCAaM3Lf5rbRgdrko;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-20-implementation-of-condition-specific-chronic-disease-self-management-support-programs.md;1660656846760;1MtI7CYHbe1w9l0HVUD_7dUbDqv-l5qxPPZs3MfZuhBM;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-2-use-of-qcdr-to-support-clinical-decision-making.md;1660656846760;1AACKkzzNLsNeOt96WQPz0ejOpnaeIdl_tj19mae23SE;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-19-use-group-visits-for-common-chronic-conditions-eg,-diabetes.md;1660656846760;1tJXbX1wbIuu9m4ckHAi83fVDDXI3gO1vMHFT6yyE2q8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-18-provide-peer-led-support-for-self-management.md;1660656846760;1bC41bFs0HAtXY3bdrWDajpfRa-aD4BOohmc2R6g2wOo;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-17-use-of-tools-to-assist-patient-self-management.md;1660656846760;1mcUrR3My2x_ALQTMoyVlHNRim_G3K0D5TAGe5yy8Css;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-16-evidenced-based-techniques-to-promote-self-management-into-usual-care.md;1660656846760;11h3KmdVGHkRPhrVuoIuYvCGxKT3q_8KBPXG1_4uOou4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-15-engagement-of-patients,-family,-and-caregivers-in-developing-a-plan-of-care.md;1660656846760;1kCuPtPP5z_mmvgci5LjvEWVraB0MhtL5InFLxqanX1k;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-13-regularly-assess-the-patient-experience-of-care-through-surveys,-advisory-councils-and-or-other-mechanisms.md;1660656846760;1aEmMuVrPrxuKsaa88K3LktMRLcN8lqNS19Z8gR5SXzA;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-12-use-evidence-based-decision-aids-to-support-shared-decision-making.md;1660656846760;19eZCdwFGIeRGfT0BkhPoum2aYfCVegyIbkTPw9nctx8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-11-participation-in-a-qcdr,-that-promotes-use-of-processes-and-tools-that-engage-patients-for-adherence-to-treatment-plan.md;1660656846760;1h2TG1rZF9XrNxl4KcK_A7Q3dLSAHFRo5U4CqAthQsPE;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-10-participation-in-a-qcdr,-that-promotes-implementation-of-patient-self-action-plans.md;1660656846760;1BZ2MbvXj2wCPGlci4j-u8ophytUvzFnk5oQlKWqdaa0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-1-use-of-certified-ehr-to-capture-patient-reported-outcomes.md;1660656846760;1_bqwatL6MvTU7CjgmDgyWE8LILKlnChfpIw3T9_Ro8M;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-5-mips-eligible-clinician-leadership-in-clinical-trials-or-cbpr.md;1660656846760;1Qqk_-Jpcrx0Oz9Ae02-KID0PJ3BfuM2NroOZCA3JF4w;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-4-leveraging-a-qcdr-for-use-of-standard-questionnaires.md;1660656846760;1JXf8OaxwGQPuB47YlBWfN4xApPkTvHy6itazwQEZXc0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-2-leveraging-a-qcdr-to-standardize-processes-for-screening.md;1660656846760;198p0hKvAsQuP1TewGw6uj4mIQH2xIXLAWTBnw65E3e0;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-23-completion-of-cdc-training-on-antibiotic-stewardship.md;1660656846760;1agijzK1k4UmLLBHTmrIXY_afWkLtQOz-JAIxgiAkvz8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-22-cdc-training-on-cdcs-guideline-for-prescribing-opioids-for-chronic-pain.md;1660656846760;1OhBnjNN2Prb5XVOBzBxm9qiYmJt67po4lJS7M7Lj7rc;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pspa-11-participation-in-cahps-or-other-supplemental-questionnaire.md;1660656846760;1A5J9pVbuL7V6x31C3Q5VkjAUfK3YAJmhslG-9n0ih8g;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-7-use-of-qcdr-for-feedback-reports-that-incorporate-population-health.md;1660656846760;1JSTN57RI8EpjMP8v4tYg3rLUPQnpk5CYSY6HP-4ILEg;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-4-glycemic-management-services.md;1660656846760;1QLvQHkwFRyEF28Fv9E6EsJETKvB-xE2KSqws4laQ0ME;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-3-rhc,-ihs,-or-fqhc-quality-improvement-activities.md;1660656846760;1Uhs9uOsLcJ0FleAY55Z_Hsu7B2HliJQ0SPThhuDuW4U;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-2-anticoagulant-management-improvements.md;1660656846760;1NqK56yZC60ve75qYEgsYQRuMsi4r3t1YtSfjqpQdsho;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/pm-1-participation-in-systematic-anticoagulation-program.md;1660656846760;1p8ulmLTBgIFKib-AvOY7jrMDTuzhrKnuq4X7D2T9TB8;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/erp-2-participation-in-a-60-day-or-greater-effort-to-support-domestic-or-international-humanitarian-needs.md;1660656846760;1clpKfYuZXFbqhVHENGpWwJ7OkWd79sK6uTsg_ocGHFA;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/epa-1-provide-24-7-access-to-mips-eligible-clinicians-or-groups-who-have-real-time-access-to-patients-medical-record.md;1660656846760;14YYUtmJ6WCuBnGjYhMI0KOd5zy3PhwAK2HsdGBjt1lQ;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/cc-17-patient-navigator-program.md;1660656846760;18vxMqn64ZID6DG-8KWr5B63p2HSHUCIahluCArqyLks;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-9-unhealthy-alcohol-use-for-patients-with-co-occurring-conditions-of-mental-health-and-substance-abuse-and-ambulatory-care-patients.md;1660656846760;1Ptw6NFGpsWczzpbsXAqO18N3cRW__-ySpKuY4tJiye4;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-7-implementation-of-integrated-patient-centered-behavioral-health-model.md;1660656846760;1kXzAtCGnVOjTwXtyAnniL9FZYw0vs3UsPqdBWRzTvug;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/bmh-6-implementation-of-co-location-pcp-and-mh-services.md;1660656846760;1M7M1EpVzoEwsmP1qvJZD1qvBH7Ftgu6d7xjgMLDAohs;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-6-collection-and-follow-up-on-patient-experience-and-satisfaction-data-on-beneficiary-engagement.md;1660656846760;1f6W6oJeJeuzCDBTWnQWvfLvFLhW1Navp8kDuWabKWrM;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/be-14-engage-patients-and-families-to-guide-improvement-in-the-system-of-care.md;1660656846760;1dlX8gcySmREFgF3cjpSIXwuKvYZWnNiN9pZiJPwJDDY;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-6-provide-education-opportunities-for-new-clinicians.md;1660656846760;1SK7EKbmFSxhVveIiR-xLxJ17bRs31KIc0LbV-_yS2Ps;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-3-promote-use-of-patient-reported-outcome-tools.md;1660656846760;1Q6PiO0lpOuWBVKOqwLEDkJZyRUUAMDg-wWCjZEWcV9Q;md;created
/functions/quality-of-care/measures/improvement-activities-measures/2018-improvement-activities/ahe-1-engagement-of-new-medicaid-patients-and-follow-up.md;1660656846760;1UDsoz3Lt69aAid34jCeiOQRBMWbowHcAgxW8Vo0VM6M;md;created
/functions/quality-of-care/measures/promoting-interoperability-pi-measures/pi_ep_1-e-prescribing.md;1660656861316;1QQ_PCqt0R3IeEpLRUSPy4GkOJDqV93UCYzdqrWMEXbQ;md;created
/functions/quality-of-care/measures/promoting-interoperability-pi-measures/pi_phcdrr_5-clinical-data-registry-reporting.md;1660656861316;1LtnSjbO7FzPqY6ZSCqZ6ZGG8oCM6Py5eFWEicFOHu9I;md;created
/functions/portal-management/employer-portal-setup.md;1660656861860;1FEbsPBy4cewT-M-3sUVazzJyqgUV6XfXTMY9xoKNezs;md;created
/functions/portal-management/applicant-portal.md;1660656861860;14-E0o7EriOWL5ckmsBlBJ3TBeGgNAyV5k--2L_lPDSU;md;created
